axis,case,value,q,cell_over_core,backend,n_nodes,image_shell,fd_eps_over_core,growth_numerical_floor,max_m,symmetry_order,c4_acceleration_used,self_jacobian_cached,global_spectral_abscissa_reference,global_gap_after_neutral_reference,global_unstable_count_reference,low_mode_projection_leakage,c4_symmetry_leakage_projected,c4_symmetry_audit_self,c4_symmetry_audit_interaction,c4_symmetry_leakage,relative_shape_residual,equilibrium_gate_ok,fourier_quality_gate_ok
fd_eps,H3e-4,0.0003,2.74,15.486985096339938,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007561811697073824,0.006172383065870856,6,0.0007789597131407772,6.9520616285983555e-12,0.0,0.0,6.9520616285983555e-12,0.0016978835958025803,True,True
fd_eps,H3e-4,0.0003,2.75,15.642631884188171,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007518063045301005,0.006218028217356873,6,0.000718044105332542,7.044498899787345e-12,0.0,0.0,7.044498899787345e-12,0.001566871343139553,True,True
fd_eps,H3e-4,0.0003,2.76,15.799842948260395,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007476739291669037,0.006260720220133584,6,0.0006620516867702287,6.9948738344322475e-12,0.0,0.0,6.9948738344322475e-12,0.0014463294423142984,True,True
fd_eps,H3e-4,0.0003,2.77,15.958634009794029,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.0074376953515302305,0.006300688555586234,6,0.0006105693309613585,7.0277046486252205e-12,0.0,0.0,7.0277046486252205e-12,0.001335384811420328,True,True
fd_eps,H3e-4,0.0003,2.78,16.119020948027543,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007400795667256881,0.006338140617344862,6,0.0005632200462890384,6.99250049735087e-12,0.0,0.0,6.99250049735087e-12,0.0012332408911402068,True,True
fd_eps,H3e-4,0.0003,2.79,16.28101980178843,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007365913517265833,0.006373264331025923,6,0.0005196596733611098,6.933751800319069e-12,0.0,0.0,6.933751800319069e-12,0.0011391705502234103,True,True
fd_eps,H3e-4,0.0003,2.8,16.444646771097048,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007332930380563399,0.006406230400735421,6,0.00047957389818218136,6.97622472892014e-12,0.0,0.0,6.97622472892014e-12,0.001052509689637595,True,True
fd_eps,H3e-4,0.0003,2.81,16.6099182187867,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007301735351743937,0.006437194244129279,6,0.0004426755493843244,6.973862238971751e-12,0.0,0.0,6.973862238971751e-12,0.0009726514721397081,True,True
fd_eps,H3e-4,0.0003,2.82,16.776850672139872,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007272224601963281,0.0064662976669089675,6,0.0004087021507229014,6.922189786743161e-12,0.0,0.0,6.922189786743161e-12,0.0008990411123492587,True,True
fd_eps,H3e-4,0.0003,2.83,16.94546082454102,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007244300881924838,0.006493670317569608,6,0.0003774137050039481,6.922189288406067e-12,0.0,0.0,6.922189288406067e-12,0.0008311711694411639,True,True
fd_eps,H3e-4,0.0003,2.84,17.115765537145876,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007217873063097612,0.006519430956281744,6,0.00034859068511094776,6.964584751266999e-12,0.0,0.0,6.964584751266999e-12,0.0007685772909436164,True,True
fd_eps,H3e-4,0.0003,2.85,17.28778184056764,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007192855714138269,0.006543688565453485,6,0.00032203221309795273,6.981352297761562e-12,0.0,0.0,6.981352297761562e-12,0.0007108343617231917,True,True
fd_eps,H3e-4,0.0003,2.86,17.46152693657999,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.0071691687093830645,0.006566543325094259,6,0.0002975544085179023,6.9554254175564046e-12,0.0,0.0,6.9554254175564046e-12,0.0006575530172058583,True,True
fd_eps,H3e-4,0.0003,2.87,17.63701819983732,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007146736866879769,0.0065880874722010485,6,0.00027498888927950164,6.982464563998559e-12,0.0,0.0,6.982464563998559e-12,0.0006083764842393392,True,True
fd_eps,H3e-4,0.0003,2.88,17.814273179612197,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007125489613426601,0.006608406060124225,6,0.00025418141088568016,6.95565474746032e-12,0.0,0.0,6.95565474746032e-12,0.0005629777169900678,True,True
fd_eps,H3e-4,0.0003,2.89,17.993309601550315,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007105360674510726,0.006611955985748374,6,0.00023499063036483287,6.960582458653508e-12,0.0,0.0,6.960582458653508e-12,0.0005210567985667397,True,True
fd_eps,H3e-4,0.0003,2.9,18.17414536944306,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007086287787082837,0.006593155727480462,6,0.00021728698292545058,6.9802002400099885e-12,0.0,0.0,6.9802002400099885e-12,0.00048233858233321926,True,True
fd_eps,H3e-4,0.0003,2.91,18.356798567017925,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007068212433382333,0.006575297029403423,6,0.00020095166085257708,6.957019157756348e-12,0.0,0.0,6.957019157756348e-12,0.00044657054939573537,True,True
fd_eps,H3e-4,0.0003,2.92,18.54128745974687,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007051079594075495,0.006558331370341276,6,0.0001858756846562329,6.981252228767047e-12,0.0,0.0,6.981252228767047e-12,0.00041352086137551677,True,True
fd_eps,H3e-4,0.0003,2.93,18.72763049667292,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007034837519267639,0.006542212835611878,6,0.00017195905787036747,6.986251747734892e-12,0.0,0.0,6.986251747734892e-12,0.0003829765895497732,True,True
fd_eps,H3e-4,0.0003,2.94,18.915846312255038,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007019437515924724,0.00652689797029135,6,0.0001591099977070052,6.959375157090749e-12,0.0,0.0,6.959375157090749e-12,0.00035474210351970264,True,True
fd_eps,H3e-4,0.0003,2.95,19.10595372823165,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.007004833750469767,0.006512345640982826,6,0.00014724423438872267,6.980421680470114e-12,0.0,0.0,6.980421680470114e-12,0.00032863760420212144,True,True
fd_eps,H3e-4,0.0003,2.96,19.297971755502758,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.006990983065325027,0.006498516905526833,6,0.0001362843726099223,6.9635065180376774e-12,0.0,0.0,6.9635065180376774e-12,0.0003044977874901903,True,True
fd_eps,H3e-4,0.0003,2.97,19.49191959603112,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.006977844808392604,0.006485374890338143,6,0.00012615930977644658,6.97281874528881e-12,0.0,0.0,6.97281874528881e-12,0.00028217062628919736,True,True
fd_eps,H3e-4,0.0003,2.98,19.6878166447624,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.006965380674446747,0.006472884674895655,6,0.00011680370521265517,6.984031446098147e-12,0.0,0.0,6.984031446098147e-12,0.0002615162598888311,True,True
fd_eps,H3e-4,0.0003,2.99,19.88568249156473,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.006953554557526521,0.006461013182902827,6,0.00010815749623399232,6.9769235640259355e-12,0.0,0.0,6.9769235640259355e-12,0.00024240598068220586,True,True
fd_eps,H3e-4,0.0003,3.0,20.085536923187668,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.00694233241353841,0.006449729079849253,6,0.00010016545626620971,6.979565464412054e-12,0.0,0.0,6.979565464412054e-12,0.00022472130924461417,True,True
fd_eps,H3e-4,0.0003,3.01,20.287399925240926,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.006931682132248829,0.006439002676551663,6,9.277679163503061e-05,6.982132356592272e-12,0.0,0.0,6.982132356592272e-12,0.00020835314967746995,True,True
fd_eps,H3e-4,0.0003,3.02,20.49129168419294,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.00692157341799451,0.006428805838315405,6,8.594477315690978e-05,6.958347440154956e-12,0.0,0.0,6.958347440154956e-12,0.00019320101787318074,True,True
fd_eps,H3e-4,0.0003,3.03,20.6972325893895,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.006911977678497436,0.00641911189933887,6,7.962639954459083e-05,6.966600643264184e-12,0.0,0.0,6.966600643264184e-12,0.00017917233607837039,True,True
fd_eps,H3e-4,0.0003,3.04,20.905243235092758,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.006902867921073867,0.006409895582186587,6,7.378208993136043e-05,6.957733684489733e-12,0.0,0.0,6.957733684489733e-12,0.000166181787820338,True,True
fd_eps,H3e-4,0.0003,3.05,21.11534442254061,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.006894218655872862,0.00640113292185865,6,6.837540245886597e-05,6.959696892309307e-12,0.0,0.0,6.959696892309307e-12,0.00015415072768569272,True,True
fd_eps,H3e-4,0.0003,3.06,21.327557162026903,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.006886005805426609,0.0063928011942716535,6,6.337277710840478e-05,6.966273800318942e-12,0.0,0.0,6.966273800318942e-12,0.00014300664116123808,True,True
fd_eps,H3e-4,0.0003,3.07,21.54190267500241,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.0068782066202359325,0.006384878848908696,6,5.874330031318032e-05,6.9645920096345755e-12,0.0,0.0,6.9645920096345755e-12,0.0001326826499937091,True,True
fd_eps,H3e-4,0.0003,3.08,21.75840239619708,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.006870799599844385,0.0063773454453094625,6,5.44584894309225e-05,6.9800680634486145e-12,0.0,0.0,6.9800680634486145e-12,0.00012311705913621053,True,True
fd_eps,H3e-4,0.0003,3.09,21.977077975763418,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.0068637644190372975,0.006370181593199132,6,5.049209551560598e-05,6.969014394396669e-12,0.0,0.0,6.969014394396669e-12,0.00011425294152435198,True,True
fd_eps,H3e-4,0.0003,3.1,22.197951281441636,cpp,96,2,0.0003,7.401486830834377e-13,12,4,False,True,0.006857081858835339,0.006363368896079157,6,4.6819922609109973e-05,6.983940335330947e-12,0.0,0.0,6.983940335330947e-12,0.00010603775749519355,True,True
fd_eps,H1e-4,0.0001,2.31,10.074424655013587,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.01953083901115519,0.006049508333327684,8,0.034965962453103745,1.9127917990198304e-11,0.0,0.0,1.9127917990198304e-11,0.07674185813589803,False,False
fd_eps,H1e-4,0.0001,2.32,10.175674306073333,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.01841914286503685,0.006092214634225444,8,0.03176117056072732,2.0117563625702014e-11,0.0,0.0,2.0117563625702014e-11,0.06981390653664718,False,False
fd_eps,H1e-4,0.0001,2.33,10.277941533043448,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.017439066527959006,0.006136710416097786,8,0.028864672712093187,2.0902211454158246e-11,0.0,0.0,2.0902211454158246e-11,0.0634504205537718,False,False
fd_eps,H1e-4,0.0001,2.34,10.381236562731843,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.016571591463404842,0.006179031899526621,8,0.026243383516281155,2.0583433846048143e-11,0.0,0.0,2.0583433846048143e-11,0.057634848293009654,False,False
fd_eps,H1e-4,0.0001,2.35,10.485569724727576,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.015800442807758757,0.006214637544802022,8,0.02386901216248505,2.030597527160768e-11,0.0,0.0,2.030597527160768e-11,0.052339005103380055,False,False
fd_eps,H1e-4,0.0001,2.36,10.59095145243378,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.015111805590972045,0.006237312498360607,8,0.021716948811294177,2.0192605759350124e-11,0.0,0.0,2.0192605759350124e-11,0.04752851909994186,True,True
fd_eps,H1e-4,0.0001,2.37,10.697392284111054,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.014494012144352775,0.006236528750008958,8,0.019765501523253626,2.0752689250842748e-11,0.0,0.0,2.0752689250842748e-11,0.043166389417491347,True,True
fd_eps,H1e-4,0.0001,2.38,10.804902863931257,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.013937243034846251,0.00558115981724291,8,0.01799536575830614,2.004986655955405e-11,0.0,0.0,2.004986655955405e-11,0.03921525872703473,True,True
fd_eps,H1e-4,0.0001,2.39,10.913493943041976,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.01343325513334181,0.0020357727448709496,8,0.01638924661153264,1.9095252861259995e-11,0.0,0.0,1.9095252861259995e-11,0.03563881735560848,True,True
fd_eps,H1e-4,0.0001,2.4,11.023176380641601,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.012975138910853959,0.005324766702425687,9,0.014931580928847412,2.0556516634727847e-11,0.0,0.0,2.0556516634727847e-11,0.03240262635849909,True,True
fd_eps,H1e-4,0.0001,2.41,11.133961145065307,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.012557104072912141,0.005975573507596852,9,0.013608324882240676,2.0802929708532836e-11,0.0,0.0,2.0802929708532836e-11,0.029474556221133714,True,True
fd_eps,H1e-4,0.0001,2.42,11.245859314881844,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.012174292425852608,0.005463011820190423,9,0.01240678491277939,2.0093077188677973e-11,0.0,0.0,2.0093077188677973e-11,0.026824975111152897,True,True
fd_eps,H1e-4,0.0001,2.43,11.358882080001457,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.011822616851189582,0.004941679976000062,9,0.011315477997522633,2.078666208997295e-11,0.0,0.0,2.078666208997295e-11,0.02442677739372593,True,True
fd_eps,H1e-4,0.0001,2.44,11.473040742794833,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.011498624889390597,0.004405739869135437,9,0.010324012397440302,2.0802737837582608e-11,0.0,0.0,2.0802737837582608e-11,0.022255313487616838,True,True
fd_eps,H1e-4,0.0001,2.45,11.588346719223392,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.011199384872006585,0.00384612336084955,9,0.009422983344669185,1.9757673571820715e-11,0.0,0.0,1.9757673571820715e-11,0.020288261873239018,True,True
fd_eps,H1e-4,0.0001,2.46,11.704811539980854,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.010922392083595116,0.003247991219069446,7,0.00860388019210514,2.0147852825809584e-11,0.0,0.0,2.0147852825809584e-11,0.01850547024336894,True,True
fd_eps,H1e-4,0.0001,2.47,11.822446851646363,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.010665492206338726,0.0025853174307014747,7,0.007859002807436554,2.0014184192263195e-11,0.0,0.0,2.0014184192263195e-11,0.016888783390568613,True,True
fd_eps,H1e-4,0.0001,2.48,11.941264417849103,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.010426819318894266,0.0018150451737404768,7,0.007181385779376144,1.9782446054871512e-11,0.0,0.0,1.9782446054871512e-11,0.015421869060836872,True,True
fd_eps,H1e-4,0.0001,2.49,12.06127612044472,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.010204745914003633,0.0013354544764170096,7,0.006564729459275067,2.0335932920308966e-11,0.0,0.0,2.0335932920308966e-11,0.014090048714176224,True,True
fd_eps,H1e-4,0.0001,2.5,12.182493960703473,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.009997842691009567,0.00205723496837695,7,0.006003337129038202,2.010483069285284e-11,0.0,0.0,2.010483069285284e-11,0.012880137262884431,True,True
fd_eps,H1e-4,0.0001,2.51,12.30493006051041,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.00980484621600757,0.0023605822533843863,7,0.005492057747978918,1.9854742308184715e-11,0.0,0.0,1.9854742308184715e-11,0.01178029395761054,True,True
fd_eps,H1e-4,0.0001,2.52,12.428596663577544,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.009624632862391954,0.0010141373350556631,7,0.005026233823419246,1.9862604098980067e-11,0.0,0.0,1.9862604098980067e-11,0.010779885349795851,True,True
fd_eps,H1e-4,0.0001,2.53,12.55350613666823,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.009456197743837451,0.0017993469341575745,6,0.004601653998031031,1.997683036170175e-11,0.0,0.0,1.997683036170175e-11,0.009869360466115909,True,True
fd_eps,H1e-4,0.0001,2.54,12.679670970833877,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.009298637603722956,0.0026908964385178205,6,0.004214509986803107,2.0280773224281674e-11,0.0,0.0,2.0280773224281674e-11,0.00904013783975275,True,True
fd_eps,H1e-4,0.0001,2.55,12.80710378266303,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.009151136840124433,0.003316018561240418,6,0.00386135752005307,2.009266842231917e-11,0.0,0.0,2.009266842231917e-11,0.00828450375552606,True,True
fd_eps,H1e-4,0.0001,2.56,12.935817315543076,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.009012956015834805,0.0038101248973511845,6,0.0035390809623833874,2.020376755199681e-11,0.0,0.0,2.020376755199681e-11,0.007595520912973638,True,True
fd_eps,H1e-4,0.0001,2.57,13.065824440934556,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.008883422345186192,0.00422112461416661,6,0.003244861303200892,2.0194651010898256e-11,0.0,0.0,2.0194651010898256e-11,0.00696694664647381,True,True
fd_eps,H1e-4,0.0001,2.58,13.197138159658358,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.008761921755773599,0.004572932156424334,6,0.0029761472270912054,2.0013355929897386e-11,0.0,0.0,2.0013355929897386e-11,0.006393159833066241,True,True
fd_eps,H1e-4,0.0001,2.59,13.329771603195772,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.008647892213248753,0.00484839256733759,6,0.0027306289920214547,2.0089593152542483e-11,0.0,0.0,2.0089593152542483e-11,0.005869095644938245,True,True
fd_eps,H1e-4,0.0001,2.6,13.463738035001692,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.008540818062698663,0.004999320892085116,6,0.0025062148578470196,2.070842055663339e-11,0.0,0.0,2.070842055663339e-11,0.005390187350444605,True,True
fd_eps,H1e-4,0.0001,2.61,13.599050851830924,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.008440225193469507,0.005136163927445051,6,0.0023010098331090723,1.9933815270937763e-11,0.0,0.0,1.9933815270937763e-11,0.004952314425217979,True,True
fd_eps,H1e-4,0.0001,2.62,13.735723585077926,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.008345676876038387,0.005260743093737347,6,0.0021132965211878743,2.0090740567714937e-11,0.0,0.0,2.0090740567714937e-11,0.0045517562971072135,True,True
fd_eps,H1e-4,0.0001,2.63,13.873769902129904,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.00825677015128371,0.005374558920065571,6,0.0019415178575030237,2.0138092329671048e-11,0.0,0.0,2.0138092329671048e-11,0.004185151111442812,True,True
fd_eps,H1e-4,0.0001,2.64,14.013203607733615,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.008173132675705352,0.005478863907548306,6,0.0017842615652884,1.9957848987415317e-11,0.0,0.0,1.9957848987415317e-11,0.003849458963808987,True,True
fd_eps,H1e-4,0.0001,2.65,14.1540386453758,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.00809441994859711,0.0055747152627419515,6,0.0016402461527137433,1.9826005762502765e-11,0.0,0.0,1.9826005762502765e-11,0.0035419291047861013,True,True
fd_eps,H1e-4,0.0001,2.66,14.296289098677603,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.00802031285915829,0.005663013959597904,6,0.001508308303502892,1.990890000182793e-11,0.0,0.0,1.990890000182793e-11,0.0032600706741089725,True,True
fd_eps,H1e-4,0.0001,2.67,14.43996919280288,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007950515505648733,0.00574453426419559,6,0.001387391517561349,1.9942713385959353e-11,0.0,0.0,1.9942713385959353e-11,0.0030016265702079398,True,True
fd_eps,H1e-4,0.0001,2.68,14.585093295880792,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007884753246195968,0.005819946445430726,6,0.0012765358831192102,2.006742157850727e-11,0.0,0.0,2.006742157850727e-11,0.0027645501049345734,True,True
fd_eps,H1e-4,0.0001,2.69,14.73167592044257,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007822770949699992,0.005889834517099757,6,0.0011748688601529033,1.984512307743068e-11,0.0,0.0,1.984512307743068e-11,0.0025469841327558297,True,True
fd_eps,H1e-4,0.0001,2.7,14.879731724872837,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007764331419552034,0.005954710287252784,6,0.0010815969759663732,2.0119063352815117e-11,0.0,0.0,2.0119063352815117e-11,0.0023472423790499475,True,True
fd_eps,H1e-4,0.0001,2.71,15.029275514875401,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007709213968585214,0.006015024619859104,6,0.0009959983410463755,1.987240649552241e-11,0.0,0.0,1.987240649552241e-11,0.0021637927234952705,True,True
fd_eps,H1e-4,0.0001,2.72,15.1803222449539,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007657213127041343,0.006071176558189702,6,0.0009174159011425219,2.0049772284759516e-11,0.0,0.0,2.0049772284759516e-11,0.001995242222608128,True,True
fd_eps,H1e-4,0.0001,2.73,15.332887019907195,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007608137467219107,0.006123520789621658,6,0.0008452513517625672,1.998066777927209e-11,0.0,0.0,1.998066777927209e-11,0.001840323680099468,True,True
fd_eps,H1e-4,0.0001,2.74,15.486985096339938,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.0075618085330189985,0.006172373806080516,6,0.000778959646855759,2.01248229151298e-11,0.0,0.0,2.01248229151298e-11,0.0016978835958025803,True,True
fd_eps,H1e-4,0.0001,2.75,15.642631884188171,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007518059861715613,0.006218019027524355,6,0.0007180440441691461,1.9867686792813284e-11,0.0,0.0,1.9867686792813284e-11,0.001566871343139553,True,True
fd_eps,H1e-4,0.0001,2.76,15.799842948260395,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007476736089438214,0.006260711094707796,6,0.0006620516303033592,2.0032642330930052e-11,0.0,0.0,2.0032642330930052e-11,0.0014463294423142984,True,True
fd_eps,H1e-4,0.0001,2.77,15.958634009794029,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007437692131560668,0.006300679489591229,6,0.000610569278890812,2.0321006641465165e-11,0.0,0.0,2.0321006641465165e-11,0.001335384811420328,True,True
fd_eps,H1e-4,0.0001,2.78,16.119020948027543,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007400792430376416,0.006338131606283346,6,0.000563219998245782,2.016671271939778e-11,0.0,0.0,2.016671271939778e-11,0.0012332408911402068,True,True
fd_eps,H1e-4,0.0001,2.79,16.28101980178843,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007365910264276034,0.006373255370886455,6,0.0005196596289712368,2.0006897507950882e-11,0.0,0.0,2.0006897507950882e-11,0.0011391705502234103,True,True
fd_eps,H1e-4,0.0001,2.8,16.444646771097048,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007332927112211669,0.006406221487832845,6,0.00047957385714492525,1.9961233916626388e-11,0.0,0.0,1.9961233916626388e-11,0.001052509689637595,True,True
fd_eps,H1e-4,0.0001,2.81,16.6099182187867,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007301732068800507,0.006437185375174824,6,0.0004426755115272362,2.0102650347495986e-11,0.0,0.0,2.0102650347495986e-11,0.0009726514721397081,True,True
fd_eps,H1e-4,0.0001,2.82,16.776850672139872,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007272221305080751,0.00646628883876072,6,0.0004087021157965109,1.9993379467172794e-11,0.0,0.0,1.9993379467172794e-11,0.0008990411123492587,True,True
fd_eps,H1e-4,0.0001,2.83,16.94546082454102,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007244297571777464,0.006493661527534382,6,0.0003774136727079547,2.0073525416710894e-11,0.0,0.0,2.0073525416710894e-11,0.0008311711694411639,True,True
fd_eps,H1e-4,0.0001,2.84,17.115765537145876,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007217869740327358,0.0065194222017002255,6,0.00034859065518277784,2.0018661528447832e-11,0.0,0.0,2.0018661528447832e-11,0.0007685772909436164,True,True
fd_eps,H1e-4,0.0001,2.85,17.28778184056764,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007192852379364115,0.006543679843995111,6,0.00032203218549929966,2.005041977855938e-11,0.0,0.0,2.005041977855938e-11,0.0007108343617231917,True,True
fd_eps,H1e-4,0.0001,2.86,17.46152693657999,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007169165363145918,0.006566534634653403,6,0.00029755438299332136,1.9996279376837162e-11,0.0,0.0,1.9996279376837162e-11,0.0006575530172058583,True,True
fd_eps,H1e-4,0.0001,2.87,17.63701819983732,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007146733509756451,0.006588078810723693,6,0.000274988865633548,1.9999812436792348e-11,0.0,0.0,1.9999812436792348e-11,0.0006083764842393392,True,True
fd_eps,H1e-4,0.0001,2.88,17.814273179612197,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007125486245927825,0.006608397425799581,6,0.00025418138905032475,2.0057523463604627e-11,0.0,0.0,2.0057523463604627e-11,0.0005629777169900678,True,True
fd_eps,H1e-4,0.0001,2.89,17.993309601550315,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007105357297148328,0.00661195994249066,6,0.0002349906101941209,2.0042133886075785e-11,0.0,0.0,2.0042133886075785e-11,0.0005210567985667397,True,True
fd_eps,H1e-4,0.0001,2.9,18.17414536944306,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007086284400328866,0.006593159696939979,6,0.00021728696420000482,2.0003980931934406e-11,0.0,0.0,2.0003980931934406e-11,0.00048233858233321926,True,True
fd_eps,H1e-4,0.0001,2.91,18.356798567017925,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007068209037688138,0.006575301010943557,6,0.00020095164356924677,1.997540877604677e-11,0.0,0.0,1.997540877604677e-11,0.00044657054939573537,True,True
fd_eps,H1e-4,0.0001,2.92,18.54128745974687,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.007051076189874708,0.0065583353633263735,6,0.00018587566860826546,1.9974386103211857e-11,0.0,0.0,1.9974386103211857e-11,0.00041352086137551677,True,True
fd_eps,H1e-4,0.0001,2.93,18.72763049667292,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.0070348341069705065,0.006542216839502732,6,0.00017195904302097793,2.0043238439407642e-11,0.0,0.0,2.0043238439407642e-11,0.0003829765895497732,True,True
fd_eps,H1e-4,0.0001,2.94,18.915846312255038,cpp,96,2,0.0001,2.220446049250313e-12,12,4,False,True,0.0070194340959323955,0.00652690198454912,6,0.000159109983961196,2.0037718863589775e-11,0.0,0.0,2.0037718863589775e-11,0.00035474210351970264,True,True
